u,v,length
69421586,5835099942,322.72
69421586,69208250,119.625
69421627,69289950,291.044
69421627,69421586,366.8279999999999
69421627,69444377,189.091
69421651,69421661,184.186
69421651,69289950,105.03800000000001
69421651,69290075,299.98699999999997
69421651,69200202,361.11899999999997
69421661,69200218,42.835
69421661,69421651,184.18599999999998
69421661,69290142,449.81500000000005
69421694,69421707,23.049
69421694,69419407,217.016
69421694,69103593,300.537
69421707,69421694,23.049
69421707,69421713,179.39
69421707,69571516,119.182
69421713,69421716,81.206
69421713,69421707,179.39
69421713,2508846732,202.207
69421713,69612615,183.585
69421716,69421713,81.206
69421716,69421722,61.004999999999995
69421716,2508846746,355.296
69421722,3768075264,31.087
69421722,69421716,61.004999999999995
69421722,3768075257,64.975
69421734,69225543,268.719
69421734,5954332620,625.5149999999999
69421734,4616440440,42.455
69421750,69365761,266.299
69421750,69506154,162.467
69421750,69097417,101.364
69421781,69275004,130.444
69421781,69188132,145.791
69421781,69183388,194.99800000000002
69421781,69556161,196.05599999999998
69421823,69472990,55.805
69421823,69185803,146.80599999999998
69421823,69324651,281.96
69422141,69422144,43.479
69422141,69539945,12.232
69422141,69577509,64.19099999999999
69422144,69422146,52.485
69422144,69422141,43.479
69422144,69625133,86.02000000000001
69422144,69226249,107.6
69422146,69177545,69.499
69422146,69422144,52.485
69422146,69625133,35.034
69422146,69226249,47.301
69422157,69422165,59.534000000000006
69422157,69177545,62.771
69422157,69111285,31.979
69422165,69111315,45.72
69422165,69422180,77.94200000000001
69422165,69422157,59.534000000000006
69422180,69422165,77.94200000000001
69422200,69345842,164.431
69422200,6981646739,201.66299999999998
69422200,69439940,121.214
69422563,69438803,144.371
69422563,69345741,183.493
69422563,69345763,366.35900000000004
69422571,69190358,141.296
69422571,69349634,102.967
69422571,69529365,201.924
69423065,69423096,272.82399999999996
69423065,69197492,13.139
69423065,69483117,426.162
69423096,69423065,272.824
69423096,69423958,86.446
69423096,69423892,438.80499999999995
69423190,69285500,251.217
69423190,69518154,574.76
69423190,69518096,323.035
69423200,69423209,203.60900000000004
69423200,69191461,126.88100000000001
69423200,69214484,112.07400000000001
69423200,69589355,136.103
69423209,69191157,98.53800000000001
69423209,69423200,203.609
69423209,69474505,170.364
69423226,69340673,216.03000000000006
69423232,69423234,52.823
69423234,69270848,141.665
69423234,69423232,52.823
69423234,69457926,351.761
69423237,69270848,84.065
69423373,69423382,149.525
69423373,69423382,461.0099999999999
69423373,69563798,282.054
69423382,69423373,149.525
69423382,69423373,461.00999999999993
69423382,69563798,340.449
69423389,69222522,294.147
69423389,69502138,92.282
69423389,69222541,364.60999999999996
69423399,69222525,164.571
69423578,69363626,115.114
69423578,69487680,202.90200000000002
69423578,69363590,127.982
69423650,69388477,74.229
69423691,69423693,9.576
69423691,69423714,69.986
69423691,69642138,90.364
69423693,69423691,9.576
69423693,69624545,72.28299999999999
69423693,69423699,53.926
69423699,2508783192,67.512
69423699,69423693,53.926
69423699,69624545,65.304
69423714,69423717,35.659
69423714,69423691,69.986
69423714,69475142,194.868
69423717,5576584188,23.584
69423717,69423714,35.659
69423719,69475110,28.448
69423719,5576584179,15.452
69423726,5576584183,28.376
69423726,69423732,42.561
69423732,69438430,32.191
69423732,5576579505,33.882
69423732,69423726,42.56099999999999
69423742,3383938506,23.700000000000003
69423742,3382299289,100.29299999999999
69423742,69102642,107.225
69423746,69423751,346.149
69423746,3383938506,43.974999999999994
69423746,5411694310,70.029
69423751,69477832,131.738
69423751,69383956,404.91900000000004
69423751,69423746,346.149
69423763,69376332,140.776
69423763,69383956,109.438
69423763,5576579505,54.476
69423892,69423096,438.80499999999995
69423892,69562320,223.192
69423892,69354262,58.382999999999996
69423958,69339944,20.429
69423958,69307478,154.77700000000002
69423958,69423096,86.446
69423967,69231003,247.337
69423967,69405777,218.417
69423967,1928281264,153.88400000000001
69423967,69465504,88.475
69424406,69424408,156.043
69424406,69310876,129.532
69424406,5848135321,352.96199999999993
69424408,69424406,156.043
69424418,69424420,36.031
69424420,69424418,36.031
69424420,69389159,351.20799999999997
69424420,69426161,283.153
69424709,69425574,182.433
69424709,69575479,276.65
69424709,69536437,346.968
69424982,69463922,121.536
69424982,588870571,372.97799999999995
69424982,69356480,30.576
69424999,2911510962,13.345
69424999,69425001,108.22
69425001,69144163,273.929
69425001,69349875,141.649
69425011,69237562,246.54399999999998
69425011,69189264,115.899
69425011,69425012,118.19699999999999
69425012,69425014,24.64
69425012,6696412973,372.804
69425012,69425011,118.197
69425014,69425017,61.196
69425014,69425012,24.64
69425014,69606927,73.629
69425017,69425014,61.196
69425017,6696412971,384.68399999999997
69425017,69222795,90.612
69425020,69518766,137.548
69425020,69518762,190.076
69425020,69365248,78.37100000000001
69425020,69159103,99.07200000000002
69425021,69466983,187.52100000000002
69425021,69425048,90.75399999999999
69425021,69361736,132.442
69425048,69615637,187.76299999999998
69425048,69391251,76.892
69425048,69425021,90.75399999999999
69425051,69468857,25.157
69425051,3650929427,37.31
69425051,69391251,84.696
69425051,69391248,192.95600000000002
69425053,3650929427,12.893
69425053,69425069,264.77299999999997
69425053,69594788,187.021
69425069,69339775,123.342
69425069,69425053,264.77299999999997
69425069,9079202781,114.917
69425151,69573595,41.613
69425151,4416783735,34.888
69425151,5411837870,30.779
69425565,5556139921,182.27599999999998
69425565,5230967750,361.1619999999999
69425574,69424709,182.433
69425574,69425591,139.45600000000002
69425574,69458695,431.415
69425591,69425574,139.456
69425591,69458695,495.28100000000006
69425591,69546153,140.797
69425836,69183404,409.017
69425836,69328595,215.211
69425836,69274992,124.441
69425866,69183404,173.054
69425866,69275004,213.719
69425866,69328624,163.843
69426057,69283241,131.841
69426057,69340587,146.582
69426057,69347196,93.453
69426104,69404844,76.502
69426104,69261920,27.624
69426104,69248493,330.6550000000001
69426135,69256325,180.28499999999997
69426135,69658908,337.455
69426135,69256327,281.97900000000004
69426146,69173403,153.24200000000002
69426146,69436184,130.05899999999997
69426146,69436186,159.811
69426155,69426156,102.897
69426155,69186977,73.703
69426155,69389146,281.094
69426156,69233326,63.828
69426156,69426155,102.897
69426156,69389150,279.76899999999995
69426157,69426158,44.712
69426157,69359612,106.976
69426157,69389153,282.759
69426157,69470514,72.065
69426158,69426157,44.712
69426158,69426161,174.29099999999997
69426161,69579843,75.456
69426161,69424420,283.153
69426161,69389157,294.697
69426161,69426158,174.291
69426868,69144866,29.212
69426868,69144874,25.684
69426877,69276623,37.482
69426877,8040042876,51.671
69426879,69426880,8.785
69426879,69276623,175.065
69426879,69456100,357.6170000000001
69426880,69508792,169.583
69426880,69426879,8.785
69426880,69426883,166.60399999999998
69426883,69456100,158.073
69426883,69456102,167.30599999999998
69426883,69426890,160.223
69426883,69426880,166.604
69426890,69599704,200.464
69426890,69512573,176.101
69426890,69204923,158.39
69426890,69426883,160.223
69426892,69204923,168.469
69426892,69443643,98.978
69426892,69330995,112.598
69426892,69443636,182.608
69426900,69476758,161.239
69426900,69371198,108.94
69426900,69330995,142.38099999999997
69426901,69371198,94.432
69426901,69552342,91.422
69426901,69257020,17.801
69426919,5845772425,290.80799999999994
69426919,69198038,338.476
69426919,1579665774,163.807
69426919,69536858,147.363
69426942,2508783277,113.70000000000002
69426942,5845772425,59.651999999999994
69426942,2508783261,50.743
69427221,69427237,166.16700000000003
69427221,69173518,330.387
69427221,1666315692,463.82000000000005
69427237,69189528,121.583
69427237,69427221,166.16699999999997
69427237,69312417,146.577
69427237,69433720,52.183
69427246,69427247,26.389
69427246,69281347,159.973
69427246,69471988,174.683
69427247,69427246,26.389
69427247,69177976,472.282
69427247,69307185,156.45399999999998
69427320,69168971,343.835
69427338,69281346,287.6480000000001
69427338,464719788,141.139
69427338,4614716126,184.948
69427483,69339989,63.025000000000006
69427579,69406036,388.74699999999996
69427587,69219489,1228.2260000000006
69427587,69219524,301.511
69427587,69361677,276.066
69427777,69165584,173.059
69427833,69427836,95.38
69427833,69417796,415.099
69427833,69551834,125.652
69427836,69427833,95.38
69427848,69214650,136.475
69427848,69427853,190.566
69427848,69200963,288.576
69427848,69279072,237.69500000000002
69427853,69427848,190.566
69427853,69427859,26.445000000000004
69427853,7138602182,28.042
69427859,69258784,234.804
69427859,7138602182,37.68
69427859,69427853,26.445
69428184,69394421,104.163
69428184,69213975,175.901
69428184,69154980,138.329
69428189,69248408,118.058
69428189,69162740,245.75
69428189,69248378,292.231
69428189,69223738,413.308
69428315,69276136,144.177
69428315,69271763,222.252
69428315,69482367,139.373
69428315,7104817611,226.149
69428326,69461382,89.713
69428326,69276136,146.802
69428326,384328323,151.688
69428349,69198989,199.043
69428349,69359626,224.8
69428349,69478094,119.481
69428349,69388056,89.35000000000001
69428431,69194552,47.854
69428432,69249413,78.218
69428432,69194552,160.222
69428432,69576407,113.132
69429315,69429317,88.322
69429315,69373074,36.128
69429315,69433898,86.948
69429315,69547611,263.932
69429317,69429315,88.322
69429343,69160977,101.581
69429343,69405986,212.074
69429343,69269040,220.27000000000004
69429400,7982187517,17.323
69429400,69429409,130.096
69429409,69429400,130.096
69429409,69584923,24.152
69429409,69251194,28.814999999999998
69429409,69189219,191.984
69429658,69487075,105.979
69429658,69429660,138.111
69429658,69372850,79.622
69429660,69429658,138.11100000000002
69429660,69466674,108.031
69429660,69372853,78.875
69429671,69489515,105.00200000000001
69429671,1978961230,313.21999999999997
69429746,69482174,89.05
69429746,69429765,146.093
69429746,69429774,196.17199999999997
69429765,69429746,146.093
69429765,69482176,91.361
69429765,69602355,198.765
69429774,69388450,81.395
69429774,69429746,196.17199999999994
69429774,69429827,230.05900000000003
69429827,69429774,230.059
69429827,69536974,170.14000000000001
69429827,69536417,164.366
69429832,69408271,87.552
69429832,69409674,203.492
69429832,69525130,443.147
69429988,69201980,41.127
69430083,69240707,227.96599999999998
69430083,5363073245,135.42399999999998
69430083,69430134,285.439
69430134,69430083,285.43899999999996
69430134,5363073245,239.461
69430134,5363073245,146.898
69430226,69430230,166.156
69430230,69430226,166.156
69430230,69191670,229.934
69430230,69452281,188.70999999999998
69430348,69355561,30.555
69430351,69355561,116.487
69430351,69430353,182.996
69430351,69482216,100.61500000000001
69430353,68249346,84.84400000000001
69430353,69430351,182.996
69430353,5649592817,169.003
69430353,69435788,208.56799999999998
69430363,69221963,69.181
69430369,69370230,44.258
69430369,69327807,131.49099999999999
69430369,69221963,133.14399999999998
69430374,69502185,180.107
69430374,69401994,48.194
69430376,69327797,130.767
69430376,69430374,79.408
69430379,69438677,179.409
69430379,69430376,25.357
69430382,69327798,130.515
69430382,69430379,106.334
69430382,69431179,178.001
69430387,69212355,56.406
69430387,69372876,271.962
69430387,69502189,175.538
69430389,69478124,174.388
69430389,69430387,126.38300000000001
69430392,7353501296,51.469
69430409,69178618,119.92
69430409,69319119,103.009
69430409,69319123,240.594
69430409,69502208,189.565
69430415,69455134,141.947
69430415,69193505,146.88299999999998
69430415,69178618,142.405
69430434,1581270385,36.0
69430434,1581270420,28.353
69430434,69390162,267.505
69430434,3369264705,118.717
69430458,69430464,21.267
69430458,69167199,66.507
69430458,69375390,32.735
69430464,69430458,21.267
69430464,69430466,139.58
69430464,69327829,115.681
69430466,69430469,123.119
69430466,69430464,139.57999999999998
69430466,69375404,52.244
69430466,69349851,102.54599999999999
69430469,69430476,77.85300000000001
69430469,69430466,123.119
69430469,69638858,133.245
69430476,69430469,77.85300000000001
69430606,4136926008,310.35699999999997
69430606,3090667543,39.163
69430606,3090667539,38.802
69430902,69233220,47.678
69430930,69340209,152.59000000000003
69430930,2507768198,45.07299999999999
69430930,69340202,221.62
69430930,69430932,40.045
69430932,69430934,75.376
69430932,2507768198,41.065000000000005
69430932,69430930,40.044999999999995
69430934,69430932,75.376
69430934,69340211,171.39000000000001
69430934,69430939,136.27200000000002
69430939,69230809,86.35499999999999
69430939,69340214,211.481
69430939,69618121,92.8
69430939,69430934,136.272
69430977,69335016,174.54500000000002
69431072,69454682,12.745
69431072,69150538,202.972
69431072,69131836,628.6999999999999
69431160,69446481,74.635
69431160,69170799,13.319
69431160,69261898,300.257
69431179,69430382,178.001
69431179,69212353,78.06400000000001
69431181,69327798,57.667
69431181,69372874,79.791
69431186,69226307,88.471
69431186,69235981,147.399
69431186,69434993,151.27999999999997
69431186,69434983,253.808
69431244,69392560,336.842
69431244,69536656,104.164
69431244,69227968,484.97399999999993
69431254,69431255,102.823
69431254,69616413,154.752
69431254,6694977853,36.519
69431255,69431254,102.823
69431267,69366087,214.051
69431267,69491460,106.206
69431267,69306991,115.912
69431313,69431331,162.92399999999998
69431331,69244682,276.092
69431331,69431313,162.92399999999998
69431331,69244651,107.35199999999999
69431331,69622898,135.63899999999998
69431357,69244682,109.08500000000001
69431357,69220088,99.686
69431357,69311381,71.19800000000001
69431367,69463461,78.572
69431367,69431378,150.892
69431367,69215291,359.844
69431378,69431380,63.514
69431378,69431367,150.892
69431378,69463476,149.24400000000003
69431378,69290870,284.24300000000005
69431380,69431378,63.514
69431429,69565193,14.981
69431429,69305902,26.073999999999998
69431429,69437708,223.89999999999998
69431435,69197414,189.92800000000003
69431462,69431508,396.97100000000006
69431462,69197414,113.881
69431462,69315336,119.83100000000002
69431508,69315387,114.007
69431508,69376262,18.336
69431508,69431462,396.971
69431524,69200921,140.441
69431526,69200921,160.456
69431526,69271843,144.45
69431526,69431528,327.029
69431528,69431530,219.835
69431528,69640528,15.895
69431528,69431526,327.029
69431528,69271846,144.237
69431530,69431528,219.835
69431530,69306521,408.53900000000004
69431530,69647625,273.97
69431595,69548602,136.524
69431595,69306521,323.28899999999993
69431595,69218225,138.74
69432009,69145805,266.911
69432009,825340419,623.4050000000001
69432093,69432146,626.186
69432146,303164561,241.51299999999998
69432146,6008106931,400.44500000000005
69432226,69149226,428.356
69432816,69135725,1635.047
69432905,69144061,500.758
69433134,69123259,551.5889999999999
69433156,69141233,263.4990000000001
69433156,339023939,351.5450000000001
69433284,825340424,595.193
69433720,69427237,52.183
69433782,69433784,372.582
69433782,5422352615,91.108
69433782,69442765,126.429
69433784,69433782,372.582
69433790,69357535,72.881
69433790,6702607488,49.592
69433790,69433805,185.34
69433805,69433790,185.34
69433805,69357548,89.465
69433805,69446472,70.329
69433894,69407501,240.01000000000002
69433894,69331122,237.98200000000003
69433894,69554317,357.58000000000004
69433898,69429315,86.948
69433898,69460846,26.244
69433898,69263346,138.385
69433901,69433902,154.769
69433901,69373074,138.507
69433901,69525385,96.185
69433901,69547611,94.089
69433902,69433901,154.769
69433902,69572193,14.091
69433902,2508427324,430.66100000000006
69433922,69433924,87.637
69433922,7484738638,725.0719999999999
69433922,69557368,150.772
69433922,69439318,164.289
69433924,69433926,132.31900000000002
69433924,69433922,87.637
69433924,69547603,303.836
69433926,69433928,130.654
69433926,69433924,132.31900000000002
69433926,69439326,179.34799999999998
69433926,5424542747,244.90900000000002
69433928,69433926,130.654
69433928,69457439,179.212
69433928,69180827,121.42099999999999
69433928,69439329,192.579
69433942,69433944,166.428
69433942,69392155,95.99
69433942,69435206,177.022
69433944,69433942,166.428
69433986,2932217632,15.057
69433986,69552901,367.81700000000006
69434045,69377150,209.651
69434168,69339079,38.201
69434174,69339079,74.19900000000001
69434399,69434412,187.677
69434399,69439909,32.852999999999994
69434399,69307004,205.12599999999998
69434412,69434399,187.67700000000002
69434412,2086944825,119.04199999999999
69434412,69336837,1006.935
69434419,69380651,101.681
69434419,69575409,169.351
69434419,69439861,461.798
69434420,69380651,101.219
69434420,69525932,482.35400000000004
69434420,69439873,381.363
69434983,69325484,139.981
69434983,69431186,253.808
69434983,5559796335,149.106
69434983,69235980,148.21699999999998
69434993,8205709036,102.036
69434993,69431186,151.27999999999997
69434993,69226312,96.59199999999998
69435003,2253384955,14.15
69435003,8205709036,45.901
69435003,8194133269,196.218
69435028,69219369,110.25500000000001
69435190,69435193,66.713
69435193,69435190,66.713
69435193,69593577,58.618
69435193,69435196,198.90499999999997
69435193,69501536,161.191
69435196,69435193,198.90499999999997
69435196,69628220,59.712999999999994
69435196,69631999,406.36799999999994
69435206,69433942,177.022
69435269,69218220,318.667
69435269,69174243,73.84
69435269,69563419,57.604
69435560,69244050,55.82
69435560,69259554,91.736
69435560,69435600,158.4
69435600,69314908,193.97299999999998
69435600,69435560,158.39999999999998
69435600,69314918,214.64499999999998
69435707,69282106,132.248
69435707,6702869893,213.277
69435707,69528712,147.06
69435707,69101388,115.024
69435772,69341100,99.575
69435772,69435776,197.048
69435772,69168675,46.149
69435776,69366270,75.90899999999999
69435776,69398078,205.438
69435776,69435779,187.596
69435776,69435772,197.048
69435779,69398081,217.53499999999997
69435779,69501911,196.677
69435779,69245203,19.348999999999997
69435779,69435776,187.596
69435788,68249334,108.18
69435788,69216845,226.14200000000002
69435788,69430353,208.568
69435788,69187013,125.254
69435850,2507804775,58.791
69435850,69245353,100.43100000000001
69435850,2507804749,24.939999999999998
69436045,69372785,225.66699999999997
69436045,69436063,151.24500000000003
69436045,69256268,106.133
69436045,69228762,159.889
69436063,69256277,127.97800000000001
69436063,69172112,141.12499999999997
69436063,69436045,151.245
69436067,69228780,88.229
69436067,69121376,146.639
69436067,69436071,112.672
69436067,69172112,141.402
69436071,69365788,218.627
69436071,69256283,148.88899999999998
69436071,69279713,123.44100000000002
69436071,69436067,112.672
69436084,69228801,148.79399999999998
69436084,69279713,171.67399999999998
69436084,69436092,101.62400000000001
69436092,69256293,145.115
69436092,69436084,101.62400000000001
69436092,69207210,197.58200000000002
69436107,69256295,305.667
69436107,69436114,121.91099999999999
69436107,69146790,116.174
69436114,69627222,132.068
69436114,69436118,74.64
69436114,69436107,121.911
69436118,69389504,50.655
69436118,69436114,74.64
69436118,69256301,263.90000000000003
69436162,69294909,185.83600000000004
69436162,69328586,128.17100000000002
69436162,69389504,318.805
69436175,69436177,14.373
69436175,69256320,312.352
69436175,69221986,85.616
69436177,69436175,14.373
69436177,69436184,105.88399999999999
69436184,69294918,177.874
69436184,69620510,162.30200000000002
69436184,69426146,130.059
69436184,69436177,105.88400000000001
69436186,69294920,176.15099999999998
69436186,69426146,159.811
69436186,69436191,194.29999999999998
69436191,69436186,194.3
69436191,69173408,155.007
69436191,69436193,91.229
69436193,69436196,162.678
69436193,69436191,91.229
69436193,69528754,67.07000000000001
69436193,69173411,156.061
69436196,69173414,156.453
69436196,69436193,162.678
69436196,69215607,165.173
69436311,69199763,115.648
69436311,69381522,156.353
69436311,69367646,113.0
69436311,69463819,104.706
69436339,69381522,519.065
69436339,69199770,123.75399999999999
69436339,69439830,109.061
69436431,69436443,268.93699999999995
69436431,69205741,185.172
69436431,69263516,124.50999999999999
69436443,69486339,31.251
69436443,69436431,268.937
69436443,69263565,127.213
69436482,69167865,175.264
69436482,69281980,105.64
69436482,69438826,126.281
69436483,69167865,195.517
69436483,69438837,112.314
69436483,69154649,105.217
69436567,69272277,12.615
69436567,69446527,118.498
69436567,69436580,355.601
69436580,69436603,381.41300000000007
69436580,69436567,355.601
69436580,69468686,82.06
69436603,69436580,381.41299999999995
69436603,69129923,186.966
69436654,69189912,53.156
69436654,69579877,169.47299999999996
69436654,69225889,135.242
69436672,69591146,106.748
69436672,69436686,190.892
69436672,534429414,65.08800000000001
69436686,5422093512,206.40400000000002
69436686,69321080,299.857
69436686,69315775,339.44800000000004
69436686,69436672,190.89200000000002
69436691,69321112,365.689
69436691,69539529,273.668
69436691,69359140,112.224
69436691,69233562,161.033
69436694,69233562,18.673
69436694,69539540,271.77700000000004
69436694,69436699,128.678
69436699,69233541,161.428
69436699,69436700,135.614
69436699,69370512,227.20600000000002
69436699,69436694,128.678
69436700,69440994,274.51899999999995
69436700,69258680,120.196
69436700,69436699,135.614
69436746,69181581,407.672
69436746,69436761,126.202
69436746,69258680,256.53700000000003
69436761,69453188,124.27099999999999
69436761,69296955,174.88500000000002
69436761,69436746,126.202
69436802,69220146,40.359
69436802,69361299,73.706
69436802,69279254,194.39399999999998
69436814,69227217,316.199
69436814,69203666,114.815
69436814,69279254,45.029
69436942,69383171,418.575
69436942,5941482559,383.308
69436942,5421802282,798.1500000000001
69437121,69590940,12.268
69437121,69189866,279.952
69437121,69372978,232.91299999999998
69437139,5410847153,130.939
69437139,69528869,190.025
69437139,2511723747,42.802
69437156,69277094,11.957
69437156,69243076,79.065
69437156,69226256,82.513
69437175,69277094,82.61200000000001
69437245,69602502,146.556
69437385,69437388,53.18
69437385,69489958,89.612
69437385,69489925,116.72
69437388,69437385,53.18
69437428,69146602,138.438
69437428,69248234,80.121
69437428,69474812,137.808
69437447,69146596,35.443
69437447,69146592,62.175
69437447,69248178,421.917
69437621,69274145,70.705
69437621,69222938,97.41
69437621,69222951,394.37600000000003
69437706,69437708,120.67900000000002
69437706,69211553,151.046
69437706,69542493,96.263
69437706,69506036,116.46199999999999
69437708,69437706,120.679
69437708,69431429,223.89999999999998
69437708,69171444,113.55600000000001
69437715,69437718,105.689
69437715,69234370,70.851
69437715,69557368,173.83
69437718,69553169,84.213
69437718,69437715,105.689
69437718,69437724,280.98
69437724,69437726,440.29599999999994
69437724,69487715,318.15799999999996
69437724,69437718,280.98
69437724,69572225,656.0600000000001
69437726,69437724,440.296
69437726,69258664,153.449
69437726,69487692,86.061
69437726,69487680,469.72799999999995
69437827,69437828,69.198
69437828,69437827,69.198
69437828,69579841,72.014
69437828,69233322,183.311
69437837,69315036,248.50300000000001
69437837,69469155,177.739
69437837,69469127,90.69800000000001
69437944,69437946,97.857
69437946,69163288,100.077
69437946,69437944,97.857
69437946,69452718,101.085
69437946,69379175,102.188
69437954,69255116,96.169
69437954,69452724,100.714
69437954,69379180,100.988
69437954,69163288,125.729
69437986,3627431345,195.01399999999998
69437986,69274256,152.973
69437986,69338033,357.81
69438198,69310973,201.81199999999998
69438246,69438259,93.12100000000001
69438246,69310973,33.885000000000005
69438246,69635464,117.345
69438259,69438246,93.121
69438259,69594823,279.322
69438259,69594818,182.471
69438266,69416861,174.529
69438348,69438351,71.339
69438348,2095629468,69.30799999999999
69438348,69541214,147.35500000000002
69438351,69438348,71.339
69438380,69438388,26.159000000000002
69438380,69461833,59.486000000000004
69438388,69438392,16.518
69438392,5576503010,15.917
69438392,5576503008,16.939
69438400,5576503013,30.617
69438400,69330162,91.187
69438408,5576503007,13.877
69438408,5576503008,23.231
69438430,69423732,32.191
69438430,5576579505,44.038
69438430,69438440,202.795
69438440,69438467,161.132
69438440,69383976,151.874
69438440,69438430,202.79500000000002
69438467,69438440,161.13199999999998
69438467,69438475,165.511
69438467,69475110,161.64999999999998
69438475,69438485,651.221
69438475,69438485,64.84
69438475,69438467,165.51100000000002
69438485,69438475,651.221
69438485,69438475,64.84
69438485,69438494,153.279
69438494,69097410,608.8310000000001
69438494,69438496,107.893
69438494,69438485,153.279
69438496,69325791,180.162
69438496,69438494,107.893
69438496,69390496,71.89699999999999
69438496,2351503821,53.357
69438516,69390517,168.683
69438516,5442290114,244.91999999999996
69438516,69325791,101.38999999999999
69438537,7536827720,291.55
69438537,5442290113,39.805
69438647,69557345,131.656
69438647,69438649,71.604
69438647,69357440,60.499
69438649,69438677,77.731
69438649,69438647,71.604
69438654,69327797,58.955
69438654,69372872,74.949
69438654,69431181,132.403
69438654,69401997,129.167
69438660,69438664,142.691
69438660,69562873,130.995
69438660,69348334,137.558
69438664,69438667,70.283
69438664,69348344,137.327
69438667,69438669,29.592
69438667,405861717,136.233
69438669,69345145,35.787
69438669,69562879,130.104
69438677,69430379,179.409
69438677,69502187,53.043
69438775,69263664,103.416
69438775,69438776,7.957
69438775,69221814,193.224
69438776,69490554,135.778
69438776,69335233,158.414
69438776,69438775,7.957
69438778,69161129,127.937
69438778,69335233,150.14
69438778,69225333,883.421
69438783,69521328,101.678
69438783,69438790,104.684
69438783,69161129,91.366
69438783,69225336,880.3199999999999
69438790,69500688,444.591
69438790,69438783,104.684
69438790,69370644,102.063
69438790,69512297,461.452
69438790,69512103,509.94199999999995
69438794,69370644,106.822
69438794,69286191,209.296
69438794,69521597,450.975
69438799,69286216,37.272
69438799,69286191,91.74600000000001
69438799,69521597,398.553
69438803,69438805,52.719
69438803,69422563,144.371
69438803,69349640,447.673
69438805,69438803,52.719
69438805,69438809,43.198
69438805,69345777,391.421
69438809,69202498,108.767
69438809,69438805,43.198
69438809,69349646,441.29200000000003
69438826,69167863,123.34700000000001
69438826,69436482,126.281
69438826,69266433,105.004
69438837,69320092,108.865
69438837,69436483,112.314
69438837,69167863,193.398
69438839,69234933,125.61699999999999
69438839,69255706,485.002
69438839,69458872,612.6790000000001
69438844,69438846,23.119
69438846,69438847,11.097
69438846,69438844,23.119
69438846,69308535,155.788
69438847,69438850,72.941
69438847,69438846,11.097
69438847,69547704,200.529
69438850,69438847,72.941
69438850,69180224,81.844
69438850,69547704,136.45100000000002
69438850,69308537,159.56300000000002
69438856,69438861,24.876
69438856,69173321,82.951
69438856,69389353,297.33
69438861,69438863,55.208
69438861,69438856,24.876
69438861,69462937,87.289
69438863,69438865,41.522
69438863,69438861,55.208
69438863,69566605,91.739
69438865,69315038,96.637
69438865,69438863,41.522
69438865,69345903,152.679
69438870,69315038,92.94
69438870,69631976,85.982
69438870,69308592,101.07900000000001
69438877,69362109,28.117
69438877,69438895,206.98100000000002
69438877,69221953,169.137
69438895,69444046,9.12
69438895,567130837,97.163
69438895,69438906,102.28200000000001
69438906,69221956,122.317
69438906,69438909,145.79100000000003
69438906,69541324,250.78
69438909,69438910,114.659
69438909,69207990,130.321
69438909,69221958,137.998
69438910,69430369,130.382
69438910,69370227,44.705
69438910,69221960,133.998
69439271,69483266,53.102
69439271,69345279,86.577
69439271,69439276,198.63299999999998
69439276,69439271,198.63299999999998
69439276,69551510,112.008
69439283,69439316,1193.0810000000001
69439316,69439318,76.737
69439316,69530831,89.158
69439316,69439283,1193.081
69439318,69439316,76.737
69439318,69439326,117.52700000000002
69439318,69433922,164.289
69439318,5941482542,247.27499999999998
69439326,69439329,131.728
69439326,69439318,117.52700000000002
69439326,69185260,200.61599999999993
69439326,69433926,179.348
69439329,69439338,110.677
69439329,69439326,131.728
69439329,69433928,192.579
69439329,69185264,242.149
69439338,69205841,127.787
69439338,69181869,563.064
69439338,69439329,110.67699999999999
69439615,6981646769,13.29
69439615,69205758,302.637
69439615,69194459,390.18800000000005
69439625,69487475,935.3469999999999
69439625,6981646778,75.195
69439625,69191100,180.515
69439625,69350480,283.13199999999995
69439631,1401839978,53.129
69439631,69439634,47.806
69439631,69356551,36.974000000000004
69439634,69439631,47.806
69439634,69266536,396.164
69439702,3090667868,18.61
69439702,3090667544,47.314
69439713,69184258,93.388
69439713,69305510,91.599
69439713,69538079,116.167
69439713,69290447,97.80999999999999
69439715,69305510,92.523
69439715,7952500556,49.383
69439715,69290452,96.298
69439715,69439718,92.061
69439718,69559455,117.2
69439718,69290454,95.41
69439718,69190088,86.86800000000001
69439718,69439715,92.061
69439729,69439739,118.971
69439729,69311485,39.47
69439739,7138445281,13.565
69439739,69133403,127.507
69439775,8145060496,128.928
69439775,69315525,27.819
69439775,69439777,80.799
69439777,69439779,27.211
69439777,8145060495,259.446
69439777,69439775,80.79899999999999
69439779,69439777,27.211
69439779,69491927,186.118
69439779,69315859,122.90599999999999
69439793,69158670,15.474
69439793,69439794,17.672
69439793,69439794,579.56
69439794,69439793,17.672
69439794,69439797,119.601
69439797,69439794,119.601
69439797,69439799,47.444
69439797,69259047,388.04
69439799,69439797,47.444
69439799,69272158,576.233
69439799,69439802,53.502
69439802,69257503,235.965
69439802,69439799,53.502
69439802,69439811,251.598
69439811,69309443,390.409
69439811,69439802,251.598
69439811,69309441,81.807
69439814,69439816,29.817
69439814,69466642,290.99100000000004
69439814,69309441,117.055
69439816,69439814,29.817
69439816,69466653,278.048
69439816,69302490,116.811
69439830,69314189,74.978
