osmid,y,x
69389325,33.734405,-84.39998
69389347,33.734422,-84.401657
69389353,33.734579,-84.404455
69389357,33.73459,-84.405226
69389437,33.8251008,-84.3874617
69389440,33.825096,-84.385363
69389442,33.825096,-84.384548
69389448,33.824757,-84.384111
69389463,33.824486,-84.382595
69389472,33.824539,-84.380701
69389487,33.824537,-84.379567
69389504,33.7734538,-84.3671011
69389973,33.784441,-84.389206
69389975,33.784452,-84.390577
69389981,33.717239,-84.386736
69389990,33.717441,-84.385424
69390162,33.749767,-84.379528
69390496,33.802415,-84.372659
69390517,33.804142,-84.369476
69390519,33.8042269,-84.3689017
69391101,33.8345999,-84.4518367
69391153,33.837076,-84.455286
69391244,33.7815506,-84.4060869
69391247,33.7845363,-84.4059976
69391248,33.7846729,-84.4060584
69391251,33.786223,-84.40606
69391267,33.779609,-84.4061026
69391596,33.8249731,-84.3548292
69391599,33.8251033,-84.3545039
69391614,33.8256498,-84.3524139
69391617,33.825642,-84.3520333
69391646,33.8257222,-84.3494264
69392155,33.815131,-84.474
69392157,33.814013,-84.476327
69392509,33.813293,-84.463592
69392513,33.815141,-84.464161
69392523,33.816381,-84.4653587
69392544,33.7622918,-84.3946933
69392560,33.857451,-84.3485615
69392592,33.859193,-84.350713
69392652,33.86516,-84.354312
69392713,33.871507,-84.356034
69392875,33.876707,-84.349465
69392941,33.7906742,-84.385171
69392950,33.791507,-84.383266
69393045,33.7079643,-84.5403873
69393125,33.675718,-84.402125
69393144,33.674596,-84.400905
69393171,33.672953,-84.400656
69393251,33.697234,-84.354484
69393375,33.799378,-84.458196
69393435,33.799689,-84.461881
69393778,33.821711,-84.4456756
69393787,33.727284,-84.362018
69393789,33.725724,-84.362464
69393862,33.7186125,-84.4923747
69393876,33.742063,-84.350446
69393880,33.781181,-84.455791
69394418,33.706518,-84.457239
69394421,33.702309,-84.457373
69394427,33.700726,-84.457352
69394811,33.684869,-84.397961
69395600,33.755667,-84.519878
69397620,33.688397,-84.53742
69397684,33.750825,-84.522843
69397689,33.750075,-84.522862
69397709,33.715683,-84.381323
69397715,33.716041,-84.379869
69397729,33.782333,-84.408577
69397739,33.7823815,-84.4091476
69397995,33.858684,-84.376935
69398073,33.754724,-84.374389
69398076,33.75592,-84.374351
69398078,33.757686,-84.374331
69398081,33.7587767,-84.374337
69398149,33.8238166,-84.3524698
69398215,33.8178902,-84.3624771
69398313,33.8029658,-84.3859115
69398331,33.8003377,-84.3904679
69398971,33.7905906,-84.3908007
69399025,33.795647,-84.393333
69399255,33.8158559,-84.363472
69399335,33.8230959,-84.3555574
69400044,33.6931643,-84.4036614
69400217,33.6776036,-84.4128848
69401077,33.823908,-84.40995
69401163,33.828711,-84.409276
69401175,33.844198,-84.396629
69401204,33.840037,-84.401833
69401220,33.838452,-84.403425
69401235,33.836569,-84.404984
69401239,33.835889,-84.405615
69401245,33.8355098,-84.4063191
69401252,33.835001,-84.4074192
69401268,33.830938,-84.409149
69401274,33.828711,-84.409656
69401690,33.7901016,-84.3951376
69401702,33.78993,-84.389312
69401708,33.8501934,-84.4408308
69401712,33.8503008,-84.4385139
69401762,33.8686113,-84.4266768
69401994,33.7360794,-84.376477
69401997,33.736024,-84.374401
69402204,33.750951,-84.46402
69403284,33.857347,-84.445506
69403486,33.758753,-84.437809
69403489,33.758782,-84.440235
69403496,33.722279,-84.47347
69403533,33.776132,-84.445999
69403543,33.774251,-84.445718
69403550,33.776142,-84.445825
69403640,33.758707,-84.407805
69403642,33.758782,-84.408888
69403646,33.758855,-84.409953
69403819,33.8764984,-84.3604643
69403823,33.8765796,-84.3590088
69404337,33.68742,-84.504593
69404339,33.687476,-84.505147
69404561,33.768155,-84.462641
69404564,33.770089,-84.462588
69404619,33.840012,-84.35162
69404666,33.841488,-84.351903
69404844,33.692684,-84.398422
69405364,33.725691,-84.402414
69405373,33.72931,-84.402403
69405466,33.676602,-84.37865
69405475,33.674089,-84.377799
69405489,33.673195,-84.376915
69405562,33.698384,-84.399693
69405652,33.8349656,-84.4061663
69405760,33.7597027,-84.3876021
69405777,33.763945,-84.363699
69405778,33.763942,-84.362103
69405785,33.683083,-84.401129
69405787,33.683205,-84.407817
69405848,33.8057757,-84.412111
69405880,33.7389571,-84.3789334
69405887,33.738915,-84.376311
69405930,33.767716,-84.474109
69405960,33.676069,-84.510452
69405986,33.674957,-84.508666
69406021,33.662087,-84.380352
69406028,33.658145,-84.380469
69406030,33.655901,-84.380519
69406036,33.654967,-84.380536
69406040,33.652162,-84.380592
69406074,33.801236,-84.367505
69407064,33.652883,-84.389314
69407090,33.65228,-84.384896
69407097,33.652165,-84.38117
69407144,33.654152,-84.374334
69407188,33.6586859,-84.3727458
69407191,33.6592425,-84.3717671
69407246,33.76199,-84.514537
69407253,33.762036,-84.51557
69407360,33.727209,-84.424877
69407367,33.727175,-84.425899
69407382,33.7064129,-84.5019742
69407384,33.7064022,-84.5029986
69407429,33.831541,-84.374714
69407447,33.835002,-84.374829
69407501,33.782675,-84.466129
69407515,33.783685,-84.465542
69407519,33.785487,-84.465192
69407564,33.7642653,-84.397261
69407580,33.764254,-84.403433
69407582,33.764257,-84.403638
69407587,33.76426,-84.405179
69407590,33.764263,-84.406333
69407593,33.764259,-84.407749
69407596,33.764254,-84.408852
69407598,33.764252,-84.410002
69407607,33.78423,-84.452736
69407610,33.784322,-84.452693
69407612,33.785936,-84.451922
69407625,33.762474,-84.514569
69407654,33.759452,-84.515481
69407717,33.843292,-84.455989
69407863,33.843901,-84.457311
69407878,33.7824078,-84.3996102
69408027,33.73087,-84.43499
69408033,33.7304286,-84.4349847
69408271,33.766589,-84.506938
69408284,33.768648,-84.506721
69408289,33.828167,-84.38071
69408300,33.828064,-84.37957
69408320,33.690313,-84.352491
69408336,33.689129,-84.352921
69408605,33.730714,-84.425639
69408610,33.729636,-84.425677
69408613,33.728675,-84.425697
69409066,33.784166,-84.475803
69409068,33.788056,-84.475839
69409290,33.756232,-84.387625
69409500,33.7992642,-84.4079029
69409504,33.799273,-84.408339
69409511,33.799305,-84.411309
69409554,33.762903,-84.48511
69409614,33.767934,-84.493737
69409627,33.767953,-84.496979
69409674,33.768375,-84.505627
69409687,33.768765,-84.507661
69409690,33.769457,-84.508646
69409715,33.763637,-84.472233
69409719,33.763736,-84.476803
69409737,33.764316,-84.481926
69416238,33.685157,-84.505201
69416818,33.833886,-84.349689
69416858,33.753927,-84.500708
69416861,33.751376,-84.500066
69416887,33.747324,-84.49878
69416913,33.749804,-84.496042
69416956,33.7426827,-84.49675
69416975,33.738747,-84.496129
69416990,33.736745,-84.496253
69417408,33.77736,-84.504765
69417409,33.778192,-84.504751
69417448,33.779748,-84.503597
69417786,33.7055867,-84.5107346
69417794,33.700792,-84.511039
69417796,33.699665,-84.511033
69417820,33.711544,-84.509864
69417859,33.78404,-84.473773
69418397,33.7974533,-84.352566
69418411,33.799548,-84.352589
69418467,33.8396304,-84.3806347
69418489,33.841239,-84.379932
69418838,33.76489,-84.4016845
69418912,33.806737,-84.371196
69418917,33.808866,-84.371163
69419397,33.7399519,-84.386292
69419398,33.7399313,-84.3855287
69419400,33.739985,-84.381531
69419407,33.835278,-84.43506
69419416,33.835603,-84.435666
69419492,33.8464493,-84.3486294
69419502,33.8474092,-84.3489931
69419508,33.8478255,-84.3493818
69419511,33.8478845,-84.3494567
69419513,33.8480243,-84.3496836
69419548,33.8507131,-84.3565717
69419650,33.677547,-84.535798
69419818,33.752916,-84.453424
69419821,33.752716,-84.453962
69419832,33.753616,-84.455461
69419851,33.755166,-84.457218
69419862,33.757184,-84.457447
69419870,33.800209,-84.478089
69419905,33.717748,-84.40407
69419916,33.718021,-84.405968
69419922,33.718273,-84.406655
69419931,33.718554,-84.405912
69420067,33.743351,-84.473876
69420162,33.760808,-84.516111
69420306,33.837837,-84.406756
69420365,33.844861,-84.406722
69420974,33.814517,-84.38812
69421150,33.712169,-84.480384
69421182,33.74803,-84.503942
69421184,33.747763,-84.503586
69421271,33.786655,-84.384328
69421277,33.7865802,-84.3831523
69421284,33.786484,-84.378136
69421329,33.8769621,-84.383066
69421509,33.7406566,-84.4086532
69421511,33.7394617,-84.4082005
69421567,33.838675,-84.429234
69421573,33.8390537,-84.4280239
69421581,33.839701,-84.426092
69421586,33.826359,-84.441469
69421627,33.828912,-84.44033
69421651,33.831706,-84.437877
69421661,33.832936,-84.436549
69421694,33.83631,-84.433373
69421707,33.836193,-84.433167
69421713,33.837204,-84.431663
69421716,33.837629,-84.430948
69421722,33.837982,-84.430443
69421734,33.806754,-84.375302
69421750,33.806267,-84.366902
69421781,33.732085,-84.495302
69421823,33.73771,-84.499319
69422141,33.820323,-84.426089
69422144,33.819932,-84.426093
69422146,33.81946,-84.426097
69422157,33.818273,-84.426143
69422165,33.817854,-84.42652
69422180,33.817222,-84.426791
69422200,33.782756,-84.486884
69422563,33.722533,-84.446769
69422571,33.717213,-84.446875
69423065,33.80956,-84.411358
69423096,33.811219,-84.411761
69423190,33.694641,-84.538247
69423200,33.754882,-84.36296
69423209,33.75669,-84.363268
69423226,33.713177,-84.495901
69423232,33.758326,-84.449112
69423234,33.758799,-84.449165
69423237,33.760829,-84.44918
69423373,33.827704,-84.445008
69423382,33.828489,-84.446312
69423389,33.673627,-84.411704
69423399,33.677699,-84.411154
69423578,33.802922,-84.4845
69423650,33.735468,-84.476447
69423691,33.796994,-84.374985
69423693,33.796966,-84.374887
69423699,33.797091,-84.374343
69423714,33.79703,-84.375741
69423717,33.797097,-84.376116
69423719,33.7973767,-84.3763908
69423726,33.797149,-84.376879
69423732,33.797278,-84.3773026
69423742,33.7966775,-84.3879299
69423746,33.79675,-84.387239
69423751,33.796744,-84.383493
69423763,33.79671,-84.37793
69423892,33.8130052,-84.4077491
69423958,33.811113,-84.412623
69423967,33.765904,-84.363526
69424406,33.786728,-84.414242
69424408,33.785463,-84.414973
69424418,33.743937,-84.362641
69424420,33.744108,-84.36231
69424709,33.828665,-84.383706
69424982,33.724981,-84.390798
69424999,33.7867054,-84.3892416
69425001,33.7867008,-84.3904126
69425011,33.786495,-84.394526
69425012,33.78635,-84.395793
69425014,33.786319,-84.396057
69425017,33.786244,-84.396713
69425020,33.786197,-84.399807
69425021,33.786215,-84.404246
69425048,33.786219,-84.405228
69425051,33.7862315,-84.4069763
69425053,33.7862359,-84.4075195
69425069,33.785828,-84.410321
69425151,33.7481627,-84.3879562
69425565,33.8488747,-84.3656859
69425574,33.830021,-84.383066
69425591,33.831162,-84.382759
69425836,33.729369,-84.489279
69425866,33.72899,-84.4953322
69426057,33.692646,-84.414113
69426104,33.693368,-84.398511
69426135,33.7696626,-84.3564911
69426146,33.7738281,-84.357327
69426155,33.7518083,-84.3621517
69426156,33.750883,-84.362166
69426157,33.74861,-84.362194
69426158,33.748208,-84.362205
69426161,33.746643,-84.362274
69426868,33.7422392,-84.4176833
69426877,33.7422668,-84.4229277
69426879,33.742303,-84.425226
69426880,33.742304,-84.425321
69426883,33.742315,-84.427121
69426890,33.742292,-84.428851
69426892,33.742291,-84.432386
69426900,33.742543,-84.435117
69426901,33.742888,-84.437277
69426919,33.8122716,-84.3922681
69426942,33.812997,-84.388903
69427221,33.814294,-84.443873
69427237,33.81366,-84.445438
69427246,33.861915,-84.362999
69427247,33.86213,-84.362878
69427320,33.852996,-84.367889
69427338,33.860817,-84.366426
69427483,33.81652,-84.414914
69427579,33.654858,-84.376338
69427587,33.851907,-84.436708
69427777,33.859288,-84.3598582
69427833,33.699689,-84.51552
69427836,33.699695,-84.516551
69427848,33.821856,-84.402849
69427853,33.823568,-84.402866
69427859,33.823702,-84.403088
69428184,33.70231,-84.458499
69428189,33.691038,-84.371243
69428315,33.724395,-84.350861
69428326,33.721821,-84.351093
69428349,33.731888,-84.350614
69428431,33.685762,-84.542255
69428432,33.685814,-84.544503
69429315,33.80358,-84.466725
69429317,33.8043743,-84.4667265
69429343,33.676453,-84.507281
69429400,33.74823,-84.35155
69429409,33.747297,-84.350714
69429658,33.746774,-84.372527
69429660,33.745532,-84.372542
69429671,33.697331,-84.423194
69429746,33.821566,-84.384185
69429765,33.822818,-84.384249
69429774,33.82142,-84.385494
69429827,33.8213881,-84.3879836
69429832,33.766603,-84.505991
69429988,33.797784,-84.476345
69430083,33.7922277,-84.4528664
69430134,33.7912047,-84.455074
69430226,33.790483,-84.459055
69430230,33.790485,-84.460853
69430348,33.755647,-84.352614
69430351,33.755419,-84.351175
69430353,33.7554265,-84.3491956
69430363,33.742993,-84.376532
69430369,33.741196,-84.376279
69430374,33.735646,-84.37648
69430376,33.734932,-84.376497
69430379,33.734704,-84.376502
69430382,33.733748,-84.37653
69430387,33.732599,-84.376573
69430389,33.731463,-84.376617
69430392,33.724477,-84.376756
69430409,33.720072,-84.376672
69430415,33.717804,-84.37721
69430434,33.750175,-84.376677
69430458,33.74683,-84.376666
69430464,33.746828,-84.376436
69430466,33.745573,-84.376467
69430469,33.744466,-84.376494
69430476,33.743766,-84.376511
69430606,33.7718669,-84.4281203
69430902,33.721734,-84.40592
69430930,33.7797512,-84.4118719
69430932,33.7800665,-84.4120578
69430934,33.7806121,-84.4125418
69430939,33.781585,-84.4134384
69430977,33.710713,-84.415128
69431072,33.864578,-84.451726
69431160,33.716562,-84.4298
69431179,33.733819,-84.378453
69431181,33.733673,-84.374497
69431186,33.849346,-84.359287
69431244,33.8556399,-84.3514411
69431254,33.793316,-84.389144
69431255,33.7933159,-84.3902567
69431267,33.773687,-84.474855
69431313,33.7841296,-84.3697534
69431331,33.783804,-84.368035
69431357,33.783615,-84.363899
69431367,33.752513,-84.516441
69431378,33.753483,-84.517552
69431380,33.753908,-84.518011
69431429,33.7508979,-84.4031675
69431435,33.8078929,-84.4007978
69431462,33.809745,-84.398678
69431508,33.812787,-84.397563
69431524,33.816133,-84.39828
69431526,33.818839,-84.398264
69431528,33.82178,-84.398247
69431530,33.823757,-84.398236
69431595,33.828697,-84.401079
69432009,33.8077637,-84.4171966
69432093,33.8011496,-84.4008398
69432146,33.7979193,-84.3957729
69432226,33.7793848,-84.3911836
69432816,33.6632103,-84.395481
69432905,33.700749,-84.4039217
69433134,33.7596397,-84.3789463
69433156,33.7655556,-84.3854374
69433284,33.8003281,-84.3973686
69433570,33.8681634,-84.4419444
69433720,33.813191,-84.445445
69433782,33.775119,-84.476003
69433784,33.775105,-84.480034
69433790,33.719564,-84.42669
69433805,33.71792,-84.426566
69433894,33.782792,-84.468722
69433898,33.803575,-84.465784
69433901,33.803591,-84.468615
69433902,33.8036,-84.47029
69433922,33.810775,-84.471352
69433924,33.811439,-84.471863
69433926,33.8124235,-84.4726675
69433928,33.813275,-84.473642
69433942,33.815813,-84.474637
69433944,33.816982,-84.475762
69433986,33.8496659,-84.4143425
69434045,33.8589144,-84.4150141
69434168,33.8772983,-84.3625144
69434174,33.876787,-84.363559
69434399,33.777168,-84.475708
69434412,33.7787905,-84.4753147
69434419,33.773181,-84.462743
69434420,33.773203,-84.464938
69434983,33.847351,-84.357955
69434993,33.850536,-84.360081
69435003,33.8517007,-84.360854
69435028,33.8666811,-84.4312847
69435190,33.702892,-84.405195
69435193,33.702879,-84.405916
69435196,33.702856,-84.408066
69435206,33.814997,-84.476281
69435269,33.768641,-84.367736
69435560,33.702792,-84.354896
69435600,33.702539,-84.356531
69435707,33.765066,-84.354727
69435772,33.755888,-84.372131
69435776,33.75766,-84.372109
69435779,33.759347,-84.372087
69435788,33.7535509,-84.3492112
69435850,33.8141598,-84.4290631
69436045,33.772239,-84.384913
69436063,33.772424,-84.383306
69436067,33.772578,-84.380255
69436071,33.772584,-84.379037
69436084,33.772313,-84.375871
69436092,33.772497,-84.374806
69436107,33.773841,-84.369733
69436114,33.773633,-84.368438
69436118,33.773502,-84.367646
69436162,33.773597,-84.363708
69436175,33.7738135,-84.3600351
69436177,33.7738141,-84.3598796
69436184,33.7738235,-84.3587341
69436186,33.7738336,-84.355598
69436191,33.77383,-84.353496
69436193,33.773833,-84.352509
69436196,33.773839,-84.350749
69436311,33.770827,-84.450373
69436339,33.776785,-84.450882
69436431,33.801242,-84.422799
69436443,33.802877,-84.42079
69436482,33.721188,-84.412846
69436483,33.721201,-84.416855
69436567,33.709068,-84.450737
69436580,33.705905,-84.45048
69436603,33.702544,-84.450012
69436654,33.763503,-84.423472
69436672,33.763519,-84.427229
69436686,33.763528,-84.429294
69436691,33.763568,-84.437693
69436694,33.763575,-84.439637
69436699,33.763579,-84.441029
69436700,33.763588,-84.442496
69436746,33.763955,-84.44609
69436761,33.763621,-84.447369
69436802,33.764473,-84.451792
69436814,33.763627,-84.454126
69436942,33.763608,-84.465561
69437121,33.729708,-84.469679
69437139,33.7973971,-84.3519712
69437156,33.818647,-84.427675
69437175,33.817841,-84.427826
69437245,33.673051,-84.408496
69437385,33.7086191,-84.5271203
69437388,33.7081539,-84.5272537
69437428,33.873318,-84.352571
69437447,33.873225,-84.350173
69437621,33.666782,-84.391821
69437706,33.752849,-84.401517
69437708,33.752873,-84.402822
69437715,33.808022,-84.471808
69437718,33.8080268,-84.4729519
69437724,33.808041,-84.475993
69437726,33.8080624,-84.4807584
69437827,33.748869,-84.3638151
69437828,33.7488626,-84.3630667
69437837,33.734489,-84.406215
69437944,33.715444,-84.388139
69437946,33.715446,-84.387081
69437954,33.71567,-84.384677
69437986,33.83606,-84.392398
69438198,33.804808,-84.410937
69438246,33.805595,-84.408763
69438259,33.8058262,-84.4078131
69438266,33.751143,-84.498315
69438348,33.7333832,-84.533871
69438351,33.7334986,-84.5331165
69438380,33.79444,-84.37894
69438388,33.7946677,-84.3789903
69438392,33.7948081,-84.3789418
69438400,33.794873,-84.379628
69438408,33.795044,-84.378827
69438430,33.7975098,-84.3775113
69438440,33.799326,-84.377617
69438467,33.799016,-84.376063
69438475,33.800349,-84.375266
69438485,33.800805,-84.374839
69438494,33.801433,-84.373364
69438496,33.80184,-84.372304
69438516,33.802625,-84.369477
69438537,33.8042728,-84.3673658
69438647,33.735498,-84.379204
69438649,33.735479,-84.37843
69438654,33.734863,-84.374447
69438660,33.735606,-84.38789
69438664,33.735592,-84.386347
69438667,33.735584,-84.385587
69438669,33.735582,-84.385267
69438677,33.73478,-84.37844
69438775,33.722356,-84.430727
69438776,33.722358,-84.430813
69438778,33.722433,-84.434148
69438783,33.7224746,-84.4365187
69438790,33.7224873,-84.4376505
69438794,33.722503,-84.439909
69438799,33.722517,-84.443164
69438803,33.72254,-84.44833
69438805,33.722545,-84.4489
69438809,33.722593,-84.449362
69438826,33.722046,-84.413446
69438837,33.722211,-84.416841
69438839,33.722268,-84.422456
69438844,33.731912,-84.400542
69438846,33.731913,-84.400792
69438847,33.731913,-84.400912
69438850,33.731942,-84.4017
69438856,33.73192,-84.404727
69438861,33.73192,-84.404996
69438863,33.731923,-84.405593
69438865,33.731925,-84.406042
69438870,33.731936,-84.408092
69438877,33.741989,-84.383693
69438895,33.741626,-84.381535
69438906,33.741322,-84.3805
69438909,33.741215,-84.378929
69438910,33.741208,-84.377689
69439271,33.704131,-84.381614
69439276,33.702666,-84.380386
69439283,33.812858,-84.460372
69439316,33.811526,-84.470085
69439318,33.812095,-84.470555
69439326,33.8130878,-84.4709017
69439329,33.81403,-84.471766
69439338,33.814879,-84.472376
69439615,33.7860235,-84.4912837
69439625,33.7878335,-84.4944219
69439631,33.7908477,-84.4968695
69439634,33.7912054,-84.4971565
69439702,33.7731488,-84.4089463
69439713,33.773047,-84.413442
69439715,33.773049,-84.415434
69439718,33.773049,-84.41643
69439729,33.7732338,-84.4225316
69439739,33.7732057,-84.4238111
69439775,33.771752,-84.431526
69439777,33.771579,-84.432375
69439779,33.771521,-84.432661
69439793,33.771368,-84.436134
69439794,33.771392,-84.436323
69439797,33.771525,-84.437607
69439799,33.77158,-84.438116
69439802,33.771642,-84.43869
69439811,33.77243,-84.4412
69439814,33.773376,-84.443025
69439816,33.773524,-84.443294
69439830,33.7766823,-84.4497194
69439841,33.77669,-84.453076
69439847,33.776585,-84.455739
69439849,33.776553,-84.457184
69439856,33.776715,-84.458976
69439859,33.777033,-84.461019
69439861,33.777217,-84.462224
69439863,33.77723,-84.462321
69439873,33.77663,-84.464957
69439876,33.776281,-84.46596
69439884,33.775748,-84.46804
69439886,33.775489,-84.469213
69439906,33.775948,-84.473065
69439909,33.7773,-84.476026
69439930,33.781453,-84.483132
69439936,33.781809,-84.484905
69439940,33.782056,-84.485897
69440085,33.734073,-84.367146
69440090,33.73394,-84.366035
69440101,33.733676,-84.358628
69440124,33.734301,-84.356127
69440146,33.734106,-84.349302
69440208,33.769907,-84.3747727
69440211,33.7979125,-84.3592507
69440229,33.79943,-84.35951
69440272,33.8020842,-84.364081
69440284,33.692079,-84.531181
69440303,33.690154,-84.53433
69440320,33.714313,-84.408939
69440325,33.709546,-84.408993
69440383,33.772433,-84.3888413
69440491,33.794388,-84.405543
69440525,33.704024,-84.385077
69440528,33.704006,-84.384242
69440529,33.703993,-84.383611
69440533,33.797428,-84.349747
69440538,33.798388,-84.349739
69440547,33.799194,-84.3498
69440583,33.803076,-84.351078
69440653,33.809152,-84.351439
69440669,33.811292,-84.351463
69440670,33.812304,-84.351235
69440688,33.813732,-84.351518
69440696,33.814541,-84.351795
69440732,33.8504811,-84.3619363
69440759,33.710552,-84.383772
69440766,33.708587,-84.383463
69440919,33.835469,-84.389648
69440922,33.835611,-84.3897658
69440962,33.836292,-84.388767
69440964,33.8363992,-84.3888132
69440994,33.761194,-84.442215
69441010,33.756628,-84.437858
69441059,33.761562,-84.441741
69441088,33.737565,-84.354894
69441250,33.811713,-84.375623
69441579,33.754637,-84.432035
69441688,33.817085,-84.449078
69441734,33.772304,-84.459046
69441765,33.774432,-84.459015
69441887,33.752132,-84.411974
69441889,33.750937,-84.411976
69442001,33.675025,-84.491783
69442017,33.674883,-84.493294
69442021,33.674867,-84.493897
69442029,33.698474,-84.468584
69442075,33.718727,-84.405513
69442121,33.7590033,-84.3943571
69442134,33.7582349,-84.3954895
69442296,33.766825,-84.442859
69442342,33.76728,-84.407726
69442345,33.767286,-84.408808
69442346,33.767291,-84.409918
69442348,33.767351,-84.413517
69442350,33.767358,-84.413829
69442351,33.767377,-84.415545
69442353,33.767373,-84.416502
69442359,33.767588,-84.404844
69442366,33.767598,-84.407717
69442378,33.7356567,-84.3935077
69442380,33.735641,-84.395852
69442386,33.735633,-84.399133
69442388,33.735644,-84.399957
69442390,33.735656,-84.400851
69442392,33.735654,-84.401652
69442395,33.735641,-84.402112
69442454,33.74212,-84.445924
69442461,33.739314,-84.446073
69442476,33.7020881,-84.3851524
69442678,33.704579,-84.53667
69442692,33.704815,-84.54225
69442703,33.70505,-84.542823
69442708,33.7413178,-84.3862719
69442711,33.7413132,-84.3855102
69442716,33.712555,-84.511996
69442765,33.773982,-84.476007
69442789,33.774159,-84.478419
69442815,33.7726735,-84.480216
69443356,33.844327,-84.391546
69443446,33.839045,-84.39
69443507,33.810121,-84.466108
69443508,33.811893,-84.46784
69443516,33.753938,-84.521768
69443519,33.752598,-84.52179
69443521,33.751957,-84.5218
69443599,33.7472975,-84.4280608
69443615,33.7472574,-84.4295494
69443622,33.7449329,-84.4321151
69443636,33.743933,-84.432353
69443643,33.741401,-84.432404
69443645,33.740521,-84.432421
69443663,33.77784,-84.37643
69443670,33.779504,-84.376432
69443677,33.795195,-84.410172
69443719,33.7947459,-84.3997879
69443731,33.794583,-84.40443
69443736,33.7939802,-84.4078681
69443994,33.734341,-84.380971
69443996,33.732354,-84.380993
69443999,33.731568,-84.380982
69444013,33.7269634,-84.3815005
69444023,33.746896,-84.3815494
69444028,33.745634,-84.381538
69444046,33.741544,-84.381537
69444049,33.739452,-84.38153
69444122,33.701478,-84.421576
69444149,33.831359,-84.370111
69444169,33.8296398,-84.3678565
69444188,33.830826,-84.369301
69444212,33.845644,-84.404537
69444244,33.84337,-84.409917
69444258,33.842166,-84.412441
69444272,33.840475,-84.415678
69444274,33.8402168,-84.4160178
69444275,33.8399861,-84.4163236
69444300,33.8368926,-84.4222127
69444320,33.8346078,-84.424006
69444324,33.833482,-84.424961
69444331,33.830953,-84.427172
69444354,33.830409,-84.431329
69444377,33.827443,-84.439329
69444434,33.824889,-84.445935
69444441,33.82423,-84.446762
69444448,33.823963,-84.447293
69444450,33.82355,-84.448203
69444466,33.821587,-84.450283
69444475,33.8206126,-84.4511637
69444544,33.7483233,-84.3980761
69444546,33.7483496,-84.399093
69444649,33.767913,-84.460435
69444662,33.768101,-84.45904
69444678,33.770316,-84.458086
69444685,33.714307,-84.407909
69444687,33.714317,-84.409925
69444689,33.714326,-84.412901
69444691,33.71433,-84.41408
69444693,33.714341,-84.416114
69444696,33.714347,-84.417122
69444707,33.713928,-84.424416
69444712,33.713742,-84.424266
69444721,33.71352,-84.425887
69444729,33.714698,-84.399635
69444731,33.714735,-84.402647
69444734,33.7147432,-84.4033481
69444740,33.751283,-84.519975
69444762,33.752571,-84.519951
69444764,33.751926,-84.519963
69444826,33.758469,-84.437816
69444988,33.832404,-84.350771
69444990,33.832395,-84.3490576
69444994,33.748222,-84.350337
69445288,33.747138,-84.411065
69445299,33.7464243,-84.4146614
69445336,33.746472,-84.409544
69445345,33.782239,-84.404232
69445756,33.745858,-84.469913
69445757,33.745862,-84.470498
69445781,33.7450889,-84.4746477
69445794,33.744502,-84.476382
69446472,33.718139,-84.425854
69446481,33.716231,-84.430502
69446482,33.71606,-84.430845
69446484,33.715676,-84.431551
69446494,33.71266,-84.439527
69446507,33.711194,-84.445872
69446527,33.708614,-84.451896
69446528,33.707129,-84.455681
69446529,33.706434,-84.457452
69446540,33.704266,-84.464625
69446549,33.703814,-84.466671
69446558,33.702884,-84.468717
69446561,33.702687,-84.469321
69446600,33.693865,-84.488971
69446601,33.692582,-84.490588
69446649,33.7707,-84.481963
69446774,33.754881,-84.425416
69446782,33.7877865,-84.417231
69446911,33.725668,-84.397564
69446981,33.727487,-84.533951
69452178,33.725293,-84.4456236
69452281,33.789155,-84.459715
69452303,33.788047,-84.464468
69452314,33.733687,-84.445118
69452318,33.73147,-84.445123
69452323,33.729694,-84.445163
69452663,33.779854,-84.45251
69452681,33.782768,-84.451784
69452689,33.778164,-84.453056
69452701,33.820386,-84.349143
69452703,33.822183,-84.349121
69452714,33.71454,-84.388219
69452718,33.714537,-84.387095
69452724,33.714809,-84.384339
69453014,33.740464,-84.520884
69453188,33.764738,-84.44733
69453207,33.765872,-84.444762
69453244,33.767017,-84.447242
69453246,33.76704,-84.453919
69453247,33.767042,-84.456225
69453741,33.823338,-84.446219
69453867,33.751261,-84.409357
69454032,33.844147,-84.413068
69454055,33.818527,-84.456783
69454138,33.753836,-84.375543
69454234,33.853788,-84.442897
69454255,33.853977,-84.450063
69454259,33.8545324,-84.4510237
69454341,33.879969,-84.351473
69454430,33.865151,-84.379123
69454460,33.868528,-84.378658
69454486,33.869638,-84.378957
69454548,33.75721,-84.51754
69454550,33.75722,-84.518819
69454590,33.75001,-84.515395
69454631,33.760292,-84.42331
69454682,33.864645,-84.451614
69454692,33.728068,-84.355874
69454713,33.732001,-84.429423
69454717,33.732095,-84.43392
69454720,33.732149,-84.436202
69455090,33.778936,-84.506416
69455100,33.779886,-84.506518
69455103,33.780034,-84.50661
69455129,33.7182123,-84.3748911
69455134,33.717035,-84.375985
69455144,33.714606,-84.38104
69455484,33.697258,-84.4171021
69455539,33.737168,-84.493277
69455643,33.736806,-84.492363
69455827,33.761503,-84.500673
69455847,33.752077,-84.407906
69455849,33.751264,-84.407899
69455982,33.7126716,-84.4768279
69455987,33.7887047,-84.3499134
69456005,33.790351,-84.352269
69456015,33.790652,-84.353733
69456022,33.791021,-84.355392
69456047,33.796169,-84.358942
69456049,33.797219,-84.359199
